PID,Yr_Sold,Mo_Sold,Gr_Liv_Area,Longitude,Latitude,Sale_Price
0909451020,2008,12,1032,-93.645743,42.009489,116500
0909451150,2008,7,1556,-93.645743,42.009489,151000
0910200080,2008,7,919,-93.628409,42.022607,126000
0910201130,2008,7,1090,-93.627459,42.021806,120000
0910202050,2008,1,796,-93.625291,42.022797,55000
0910202100,2008,6,816,-93.625288,42.022516,120500
0910203020,2008,2,778,-93.6291062,42.0213831,120500
0910203090,2008,7,1200,-93.628385,42.021276,119000
0910205010,2008,7,1656,-93.6258429,42.0214037,126000
0910206110,2008,5,912,-93.626835,42.020379,99500
0910226040,2008,1,1955,-93.625143,42.021389,165500
0910251050,2008,2,733,-93.625217,42.018806,13100
0911102090,2008,7,1361,-93.615426,42.021162,89000
0911102170,2008,7,1317,-93.616848,42.021506,40000
0911102180,2008,5,1049,-93.616849,42.021594,80900
0911226010,2008,8,894,-93.604195,42.022458,81000
0911226030,2008,6,864,-93.604193,42.022626,65000
0911370410,2008,11,1652,-93.616242,42.009326,392500
0911370490,2008,8,1648,-93.61658399999999,42.008803,294464
0911370520,2008,7,1646,-93.615985,42.008806,250000
0911370540,2008,1,1646,-93.615921,42.0091899,275000
0914453045,2008,9,2032,-93.607342,41.99507,300000
0914465060,2008,7,1689,-93.607121,41.997124,271000
0914467050,2008,9,1820,-93.60489,41.997062,213000
0914475020,2008,7,1118,-93.604549,41.997069,171000
0914476010,2008,2,1279,-93.604548,41.996919,171500
0914476080,2008,11,1872,-93.602912,41.996903,100000
0914476450,2008,7,1689,-93.602429,41.995991,228500
0916125425,2008,8,1786,-93.658875,41.998543,228950
0916226030,2008,7,1501,-93.639793,42.00514,241500
0916325080,2008,5,2898,-93.65022900000001,41.998999,287000
0916380060,2008,4,1537,-93.653122,41.995141,294000
0916382120,2008,4,1646,-93.653025,41.994841,293077
0916384100,2008,1,1780,-93.651718,41.99373,264966
0916386040,2008,4,1442,-93.649198,41.995142,172500
0916386180,2008,10,1612,-93.650431,41.995175,218689
0916402015,2008,7,1495,-93.644679,41.999812,150000
0916402115,2008,11,1651,-93.646054,41.999575,184000
0916402215,2008,3,1256,-93.6470597,41.9976055,180000
0916403230,2008,8,1509,-93.64427,41.998554,175000
0916455120,2008,6,1440,-93.646726,41.995512,232500
0916460060,2008,12,1675,-93.646645,41.99639,195000
0916477020,2008,8,2262,-93.647834,41.99423,305000
0921126030,2008,1,1728,-93.653218,41.99312,298751
0921201060,2008,6,1964,-93.64721399999999,41.993611,370000
0923202005,2008,11,1344,-93.608267,41.99338,209200
0923202015,2008,11,1344,-93.608343,41.993335,206300
0923202137,2008,2,1092,-93.610145,41.990054,146000
0923203140,2008,4,1189,-93.608197,41.993059,160500
0923204040,2008,11,1200,-93.606374,41.993185,173000
0923225080,2008,6,1040,-93.605351,41.99261,124000
0923225150,2008,6,1304,-93.604649,41.991372,115000
0923225200,2008,5,1475,-93.604184,41.990899,129500
0923225310,2008,6,988,-93.603601,41.991883,105000
0923225370,2008,7,988,-93.604269,41.991779,94900
0923227030,2008,2,1160,-93.601444,41.993249,152500
0923228080,2008,3,1092,-93.603178,41.992133,98000
0923228420,2008,6,630,-93.603458,41.991933,81000
0923250210,2008,2,988,-93.610109,41.988675,113000
0923252100,2008,4,816,-93.60510719999999,41.987109,128500
0923275090,2008,10,923,-93.604761,41.988934,119500
0923277030,2008,10,816,-93.603917,41.98811,130500
0923277040,2008,6,816,-93.603916,41.988076,138000
0923277080,2008,7,845,-93.603886,41.987289,134500
0923400040,2008,7,1750,-93.608291,41.98658,160000
0923426010,2008,4,889,-93.603722,41.986498,137500
0924100020,2008,9,1968,-93.600066,41.991885,172000
1007100110,2008,1,1836,-93.577427,42.022745,103000
0526352080,2007,3,1587,-93.618504,42.051297,167300
0526352090,2007,4,1277,-93.618503,42.051357,167000
0526355170,2007,2,2223,-93.617273,42.049671,244000
0526355190,2007,10,2217,-93.61728,42.050443,268000
0527105140,2007,10,1733,-93.63988,42.06127499999999,225000
0527107040,2007,5,1572,-93.63736,42.060466,168000
0527110080,2007,7,1470,-93.636146,42.061664,177000
0527110120,2007,8,1600,-93.636972,42.061326,169000
0527110130,2007,3,1384,-93.63718899999999,42.061242,161500
0527126030,2007,8,1652,-93.634341,42.063067,251000
0527158090,2007,3,1694,-93.636345,42.059592,160000
0527161090,2007,4,1714,-93.640613,42.058953,180000
0527162080,2007,8,1553,-93.637865,42.059562,178750
0527162090,2007,6,1253,-93.637883,42.059517,176000
0527162140,2007,8,2299,-93.639068,42.059242,204000
0527163080,2007,8,1187,-93.637848,42.059293,160000
0527165020,2007,5,1472,-93.637299,42.057006,160000
0527165100,2007,7,1482,-93.637917,42.05817,163900
0527165170,2007,7,1642,-93.635833,42.057533,168000
0527175130,2007,3,1128,-93.63332899999999,42.057022,154204
0527182040,2007,10,1088,-93.634513,42.059375,170000
0527182170,2007,9,2090,-93.632917,42.059239,207500
0527184020,2007,10,1179,-93.631622,42.059309,182000
0527184110,2007,8,1321,-93.631633,42.059304,212000
0527210060,2007,7,1922,-93.629016,42.060431,377426
0527212060,2007,7,2541,-93.629075,42.060144,349265
0527216080,2007,6,2338,-93.626366,42.061202,591587
0527226040,2007,11,1424,-93.622874,42.060096,155000
0527252050,2007,3,1612,-93.629538,42.059743,319900
0527252070,2007,10,1419,-93.630074,42.058893,392000
0527256030,2007,1,2234,-93.628754,42.058998,441929
0527256040,2007,10,2042,-93.628723,42.058996,455000
0527301080,2007,4,1440,-93.637875,42.054368,182900
0527301280,2007,4,1284,-93.638853,42.053916,174000
0527302020,2007,1,1868,-93.637876,42.055545,178000
0527302060,2007,3,1479,-93.637816,42.0545,176000
0527302090,2007,9,1664,-93.637158,42.054395,213000
0527325090,2007,3,1930,-93.634665,42.054941,192000
0527325110,2007,11,1969,-93.633973,42.055217,190000
0527327050,2007,6,2030,-93.631528,42.054427,195000
0527328020,2007,7,1032,-93.63266899999999,42.05622,148000
0527328050,2007,8,1177,-93.631795,42.056211,151500
0527353080,2007,11,1725,-93.638554,42.052353,197000
0527354050,2007,8,1353,-93.635411,42.053271,192350
0527356050,2007,4,1620,-93.63724,42.05026,152000
0527357020,2007,9,1220,-93.634714,42.049832,170000
0527358060,2007,2,1484,-93.634581,42.050075,175000
0527359010,2007,6,1743,-93.636497,42.050372,175000
0527359080,2007,11,1935,-93.633898,42.04995599999999,197900
0527359160,2007,2,1324,-93.633757,42.051039,174000
0527377110,2007,11,1877,-93.632191,42.048765,178900
0527402090,2007,12,1109,-93.627736,42.055392,139000
0527402150,2007,3,981,-93.626331,42.055264,143250
0527402240,2007,6,1479,-93.626565,42.054603,184000
0527403310,2007,9,1422,-93.629118,42.053407,155000
0527404050,2007,10,914,-93.626722,42.054612,133000
0527404100,2007,7,950,-93.627112,42.053547,119500
0527404140,2007,6,872,-93.628047,42.05346,123000
0527404150,2007,6,858,-93.62805,42.053503,110000
0527425025,2007,7,914,-93.6247461,42.0562952,128000
0527425140,2007,5,864,-93.621646,42.05639499999999,120500
0527427090,2007,6,767,-93.624798,42.05467,133000
0527427160,2007,7,1337,-93.624798,42.054789,155000
0527427200,2007,10,1337,-93.624431,42.055319,177000
0527450030,2007,2,1092,-93.629747,42.05266900000001,113500
0527450150,2007,5,1218,-93.62865599999999,42.052698,113000
0527450220,2007,12,1218,-93.627855,42.052696,113700
0527451020,2007,4,1302,-93.62977699999999,42.052294,106000
0527451170,2007,8,1365,-93.627242,42.051833,122500
0527452100,2007,2,958,-93.627238,42.050397,128000
0527453010,2007,7,1548,-93.624575,42.05057,155000
0527455030,2007,4,1055,-93.625672,42.049996,142500
0527455250,2007,11,988,-93.6257971,42.0488205,129250
0528102050,2007,8,1816,-93.6588809,42.062574,356000
0528102090,2007,7,1828,-93.65801499999999,42.063296,314813
0528102100,2007,12,1694,-93.65767900000002,42.063298,318000
0528102120,2007,6,1694,-93.6569765,42.0632689,322400
0528102130,2007,11,1734,-93.65664029999999,42.0632722,318000
0528104010,2007,11,2122,-93.654243,42.063141,345474
0528106040,2007,5,2121,-93.6570383,42.0619544,415298
0528106050,2007,12,2656,-93.6566568,42.061976,492000
0528106060,2007,3,2550,-93.6562702,42.0619709,338931
0528106110,2007,8,2046,-93.657967,42.061284,450000
0528108160,2007,8,2172,-93.654774,42.062259,280000
0528110040,2007,10,2552,-93.65705419999999,42.0628153,479069
0528110070,2007,7,1973,-93.6562861,42.0624082,395000
0528110100,2007,3,2643,-93.657444,42.062434,380000
0528112150,2007,5,1634,-93.65331,42.061504,250000
0528114050,2007,7,1976,-93.657524,42.061131,440000
0528118040,2007,5,2758,-93.657211,42.06027,418000
0528118050,2007,8,2290,-93.657235,42.060269,500067
0528120010,2007,6,2152,-93.65542479999999,42.061133,260116
0528120150,2007,10,2473,-93.654689,42.060576,317000
0528142050,2007,9,2100,-93.654617,42.060427,319500
0528144050,2007,11,2161,-93.650917,42.059561,325624
0528150040,2007,6,1802,-93.657492,42.06113,372000
0528150110,2007,8,2956,-93.656249,42.05976099999999,342000
0528150120,2007,6,2468,-93.6565389,42.059677,354000
0528166150,2007,1,2385,-93.65699,42.058634,350000
0528168040,2007,5,2374,-93.6545189,42.058619,285000
0528172030,2007,8,1818,-93.650597,42.059211,281500
0528172050,2007,5,1614,-93.650499,42.059202,245700
0528172070,2007,1,1721,-93.65045,42.059197,232698
0528172075,2007,2,1828,-93.650406,42.059194,250000
0528174010,2007,6,1362,-93.649838,42.059175,194700
0528174020,2007,8,1302,-93.649828,42.059175,204000
0528174030,2007,5,1302,-93.649808,42.059176,200000
0528174040,2007,6,1362,-93.649798,42.059176,207000
0528181060,2007,8,1554,-93.649397,42.05826,209500
0528181070,2007,5,1554,-93.649319,42.058276,209500
0528181080,2007,10,1370,-93.649291,42.058284,202500
0528186050,2007,5,1577,-93.653414,42.056827,280000
0528186090,2007,8,1561,-93.652565,42.05712399999999,277500
0528186120,2007,12,1869,-93.65205399999999,42.05737999999999,318061
0528186190,2007,9,1324,-93.6514105,42.0568529,221370
0528188160,2007,3,1405,-93.65060799999999,42.057209,200000
0528218010,2007,5,1496,-93.64693700000001,42.063388,181755
0528218020,2007,6,1536,-93.646429,42.063381,176000
0528218050,2007,7,1484,-93.645875,42.062483,178900
0528218100,2007,5,1458,-93.64573,42.062279,168165
0528221030,2007,3,1495,-93.64478799999999,42.0626729,171925
0528221040,2007,6,1746,-93.644415,42.06208,198444
0528221050,2007,6,1326,-93.6443,42.062067,203000
0528221090,2007,7,1456,-93.645732,42.062533,179540
0528222030,2007,8,1302,-93.644377,42.062887,176485
0528222040,2007,8,1340,-93.644376,42.062931,181134
0528222050,2007,3,1412,-93.644375,42.062974,156932
0528222060,2007,12,1504,-93.644374,42.063019,166000
0528222080,2007,7,1456,-93.644447,42.063106,177594
0528222090,2007,8,1258,-93.644366,42.063342,173500
0528228270,2007,6,1258,-93.641795,42.062584,172500
0528228275,2007,2,1402,-93.641716,42.062581,194201
0528228375,2007,11,1589,-93.640513,42.062946,226500
0528228555,2007,8,1266,-93.642177,42.063301,185485
0528231010,2007,11,1530,-93.644256,42.061713,259000
0528231030,2007,4,1119,-93.644064,42.061429,188500
0528235000,2007,6,1374,-93.643062,42.061483,175000
0528235160,2007,7,1959,-93.643961,42.061541,215000
0528235170,2007,4,1525,-93.643954,42.061531,206580
0528240020,2007,5,1720,-93.641781,42.061318,183500
0528250010,2007,10,1394,-93.639977,42.061392,165500
0528250070,2007,7,1948,-93.64021,42.060021,211000
0528275035,2007,11,1690,-93.642288,42.058858,181000
0528275110,2007,7,1995,-93.64334,42.059181,219500
0528280110,2007,8,1647,-93.641279,42.057981,175000
0528280150,2007,12,1430,-93.642836,42.058401,170000
0528290060,2007,8,1320,-93.643641,42.059526,162000
0528290170,2007,6,1690,-93.641323,42.057836,187000
0528294010,2007,5,1644,-93.640658,42.058897,185000
0528320050,2007,7,4476,-93.6575919,42.0533209,745000
0528322020,2007,6,2551,-93.655711,42.053364,384500
0528326060,2007,6,2285,-93.652894,42.055751,248000
0528327060,2007,3,2633,-93.651096,42.055627,466500
0528340030,2007,7,3078,-93.652641,42.05359,410000
0528344020,2007,1,2582,-93.652777,42.053436,322500
0528348030,2007,5,2385,-93.649901,42.053467,252000
0528351010,2007,1,4316,-93.657271,42.05198,755000
0528354060,2007,6,2013,-93.655159,42.052361,269790
0528354110,2007,8,2398,-93.655905,42.052247,315750
0528358040,2007,6,2520,-93.653708,42.051813,290000
0528364110,2007,11,2531,-93.653712,42.05048,290000
0528366050,2007,5,3228,-93.65334,42.049518,430000
0528366070,2007,9,2202,-93.652946,42.049509,263000
0528376010,2007,5,2538,-93.653864,42.052416,330000
0528427040,2007,9,1369,-93.644118,42.054408,213133
0528427100,2007,7,1542,-93.643769,42.055757,260261
0528429090,2007,3,1905,-93.642069,42.054318,320000
0528429110,2007,8,1464,-93.64176,42.054177,282922
0528431030,2007,1,1534,-93.642261,42.054417,215000
0528431040,2007,10,1966,-93.642243,42.054354,419005
0528431050,2007,6,1636,-93.642234,42.054309,255000
0528431110,2007,2,1795,-93.64396,42.054514,147000
0528435010,2007,9,1528,-93.644086,42.054154,235876
0528435040,2007,9,1726,-93.643836,42.054153,311872
0528435060,2007,6,1689,-93.64248,42.054153,248328
0528435070,2007,12,1588,-93.642344,42.054157,227000
0528439040,2007,12,1538,-93.643544,42.053185,260000
0528439050,2007,6,1496,-93.643449,42.053186,225000
0528439080,2007,4,1506,-93.642197,42.053227,249000
0528441080,2007,8,1694,-93.641251,42.053108,307000
0528445020,2007,7,1977,-93.643748,42.053032,250000
0528445070,2007,3,1830,-93.642275,42.053067,221300
0528456190,2007,11,1338,-93.650341,42.051802,208900
0528456230,2007,6,1335,-93.65042,42.051795,210400
0528458080,2007,11,1792,-93.650299,42.051655,255000
0528458090,2007,7,1588,-93.650279,42.051657,212109
0528458120,2007,12,1959,-93.647584,42.050206,270000
0528458130,2007,8,2610,-93.647933,42.050301,303477
0528458150,2007,12,1880,-93.648742,42.051681,310013
0528477020,2007,7,1656,-93.643974,42.052269,249700
0528480020,2007,8,1761,-93.64397,42.052119,227875
0528480180,2007,5,1584,-93.643792,42.051377,261329
0528482010,2007,4,1685,-93.642046,42.052267,253000
0528482030,2007,6,2443,-93.641233,42.052146,265000
0528482090,2007,12,2466,-93.639574,42.051054,340000
0531363020,2007,6,1100,-93.69179,42.037586,146000
0531363040,2007,10,1143,-93.692245,42.03763600000001,147000
0531375140,2007,5,1094,-93.68912,42.037643,149000
0531376060,2007,6,1486,-93.691244,42.03722,181000
0531380110,2007,7,1721,-93.689026,42.036028,201000
0531384070,2007,5,1820,-93.68976699999999,42.035259,191750
0531385070,2007,12,1349,-93.688804,42.036038,179000
0531385130,2007,8,1494,-93.689449,42.035071,215000
0531451030,2007,7,1575,-93.686428,42.036464,179200
0531451150,2007,7,1266,-93.686413,42.034569,128000
0531453140,2007,12,884,-93.685185,42.035678,144000
0531477040,2007,10,2020,-93.6791142,42.0362103,144000
0532353120,2007,3,894,-93.677007,42.034678,120750
0532354010,2007,7,970,-93.674475,42.035946,132500
0532354060,2007,4,1057,-93.673987,42.035871,132000
0532354070,2007,3,999,-93.673889,42.035857,132500
0532376040,2007,5,1120,-93.669559,42.034532,129000
0532376090,2007,3,1696,-93.669552,42.034724,143900
0532377050,2007,6,1040,-93.672318,42.035675,145000
0532377140,2007,10,988,-93.673518,42.034652,128500
0532378240,2007,8,902,-93.671941,42.034819,125500
0532476080,2007,2,2503,-93.661846,42.037652,300000
0532477040,2007,7,2167,-93.661848,42.037502,294000
0532479050,2007,8,1037,-93.660522,42.03466,129000
0532479120,2007,1,1701,-93.661983,42.034644,171000
0532479140,2007,1,1055,-93.662134,42.034673,147000
0533120030,2007,6,2810,-93.653082,42.047384,302000
0533130170,2007,4,2872,-93.652658,42.045776,285000
0533205110,2007,7,1378,-93.647974,42.047618,214000
0533206060,2007,2,1151,-93.64733000000001,42.0474249,166000
0533206070,2007,2,1565,-93.647166,42.047406,193800
0533208010,2007,4,1352,-93.646653,42.047711,208900
0533208020,2007,8,1352,-93.646637,42.047705,194000
0533208030,2007,7,1550,-93.646607,42.047699,207500
0533208040,2007,11,1241,-93.646576,42.047687,199900
0533208070,2007,6,1250,-93.646478,42.047667,164700
0533213130,2007,9,1501,-93.644107,42.047104,176500
0533213140,2007,6,1458,-93.644096,42.047104,176000
0533221030,2007,6,1512,-93.645671,42.046144,168500
0533221060,2007,9,1573,-93.645639,42.046145,177000
0533221100,2007,6,1525,-93.645595,42.046145,177000
0533223050,2007,3,1102,-93.645482,42.046405,148800
0533236040,2007,11,1441,-93.641813,42.047171,174000
0533241030,2007,6,1950,-93.642182,42.046318,239000
0533242080,2007,12,1358,-93.639931,42.046137,204000
0533242090,2007,8,2048,-93.639878,42.046135,301000
0533244040,2007,6,2362,-93.643456,42.046411,312500
0533250190,2007,5,1494,-93.64820399999999,42.044383,279700
0533251110,2007,3,2362,-93.645798,42.044762,255000
0533251130,2007,6,1432,-93.645589,42.044989,194000
0533252130,2007,7,1437,-93.64577,42.042994,218000
0533253180,2007,7,1295,-93.648172,42.043754,213750
0533254100,2007,8,1855,-93.645547,42.043048,187000
0533254130,2007,5,1262,-93.645544,42.042961,181500
0533350020,2007,3,2497,-93.658232,42.037103,373000
0533352075,2007,8,2620,-93.6574973,42.0349702,190000
0534104090,2007,5,1929,-93.639515,42.048488,226000
0534125120,2007,9,1152,-93.634545,42.046549,143450
0534127080,2007,6,2411,-93.635094,42.047758,240050
0534127140,2007,1,1082,-93.634528,42.048067,162500
0534127260,2007,4,1295,-93.635899,42.04849,164000
0534128090,2007,5,1610,-93.631554,42.047615,185000
0534151090,2007,7,1594,-93.638051,42.043363,188500
0534151180,2007,8,2075,-93.63687,42.043005,255000
0534175010,2007,6,1680,-93.633748,42.045483,136905
0534176140,2007,11,1093,-93.631673,42.04259,158500
0534177210,2007,9,1242,-93.631302,42.04389,175500
0534178010,2007,2,1052,-93.6299222,42.0421698,127000
0534201040,2007,3,1107,-93.62919,42.047811,127000
0534202030,2007,7,1214,-93.626518,42.048291999999996,143000
0534204120,2007,6,1073,-93.625898,42.046504,156000
0534252040,2007,6,1344,-93.624758,42.044758,144000
0534252060,2007,11,1728,-93.624592,42.043984,119000
0534252070,2007,4,1224,-93.624541,42.043929,103000
0534252110,2007,8,1422,-93.624745,42.043121,139900
0534275170,2007,4,958,-93.623636,42.042124,151500
0534275220,2007,7,1065,-93.624606,42.04227,126500
0534276070,2007,6,1138,-93.623104,42.044036,145000
0534276160,2007,6,912,-93.621352,42.042577,120000
0534276180,2007,1,1074,-93.621344,42.042485,124000
0534276290,2007,7,882,-93.62232,42.042479,106500
0534278150,2007,8,1187,-93.622834,42.044921,140500
0534278170,2007,2,964,-93.621452,42.043609,137500
0534278190,2007,1,894,-93.62144,42.043627,117600
0534401120,2007,10,1200,-93.626945,42.039141,163500
0534401200,2007,5,1042,-93.630023,42.040143,161000
0534403040,2007,10,1302,-93.6279875,42.0417369,158000
0534403290,2007,7,2154,-93.626864,42.039069,224500
0534403420,2007,8,1374,-93.6276375,42.0413937,147000
0534425015,2007,7,1652,-93.6249615,42.0417604,200000
0534425080,2007,6,1429,-93.624484,42.04074,181900
0534427140,2007,7,1327,-93.62326,42.041245,150750
0534429030,2007,3,1224,-93.621368,42.041332,101800
0534430090,2007,11,932,-93.622804,42.039212,124000
0534431020,2007,10,908,-93.621503,42.0392,138500
0534450090,2007,1,334,-93.629661,42.036575,39300
0534450110,2007,4,666,-93.629545,42.035684,64500
0534451020,2007,7,670,-93.628654,42.036023,64000
0534453080,2007,7,808,-93.628582,42.036223,112000
0534475170,2007,6,1977,-93.625632,42.034615,165000
0534476080,2007,10,1150,-93.623704,42.0362,144000
0534478140,2007,7,1920,-93.621485,42.03465,137000
0534479120,2007,4,1376,-93.620497,42.034906,105000
0534479140,2007,6,1644,-93.620491,42.034755,146500
0535101150,2007,5,1560,-93.61938300000001,42.049216,126000
0535102010,2007,6,1280,-93.61706,42.048934,175000
0535105110,2007,5,1254,-93.615687,42.046714,158500
0535106140,2007,7,912,-93.616099,42.045809,114500
0535106180,2007,7,1524,-93.61814299999999,42.04593250000001,144000
0535126180,2007,8,2380,-93.615535,42.046882,129000
0535151020,2007,9,936,-93.618786,42.044053,141000
0535151100,2007,12,1008,-93.618404,42.043143,131000
0535151110,2007,7,1053,-93.619352,42.044735,142100
0535152060,2007,8,1056,-93.617521,42.043932,139000
0535154080,2007,4,1442,-93.615281,42.043946,157900
0535155110,2007,7,1056,-93.61686580000001,42.04230949999999,139400
0535176070,2007,5,1244,-93.613046,42.044218,150000
0535177020,2007,6,1144,-93.611697,42.045669,120000
0535177110,2007,4,1721,-93.612347,42.043952,174850
0535179120,2007,4,922,-93.613457,42.043233,116000
0535180030,2007,6,1048,-93.61398299999999,42.0426969,135000
0535181030,2007,3,1657,-93.610875,42.042728,163500
0535181140,2007,6,1411,-93.612301,42.04302,130000
0535300040,2007,8,1216,-93.6192677,42.0418697,129500
0535301060,2007,7,1154,-93.617242,42.041243,142000
0535301160,2007,12,1560,-93.61848,42.040773,128600
0535302070,2007,4,948,-93.615622,42.040451,125000
0535304170,2007,6,1040,-93.618428,42.03981,136000
0535305180,2007,5,1008,-93.617075,42.039369,134500
0535325090,2007,6,925,-93.612414,42.039482,127000
0535325280,2007,2,1360,-93.612401,42.03846,130000
0535325320,2007,8,1540,-93.61245,42.03837,115000
0535327160,2007,3,925,-93.61207499999999,42.0384781,116900
0535327200,2007,6,928,-93.612252,42.038545,132000
0535353050,2007,2,1647,-93.618606,42.034789,153000
0535353130,2007,6,924,-93.61975179999999,42.0347206,112500
0535353160,2007,4,1544,-93.620343,42.034812,138000
0535354050,2007,5,893,-93.617191,42.035932,135000
0535354260,2007,6,1728,-93.618445,42.036077,156000
0535355020,2007,11,3086,-93.615616,42.036027,301600
0535375130,2007,7,1034,-93.615485,42.03725,109000
0535376010,2007,4,882,-93.6133009,42.0380982,103200
0535378080,2007,8,1281,-93.615536,42.0357,128500
0535379060,2007,8,968,-93.612418,42.035779,64500
0535379110,2007,7,1534,-93.6139,42.035854,148000
0535382150,2007,1,691,-93.613899,42.034878,86000
0535402140,2007,10,1651,-93.607117,42.039338,172000
0535402180,2007,2,888,-93.609148,42.039983,120000
0535403030,2007,8,952,-93.610561,42.040146,128500
0535426130,2007,9,2080,-93.605388,42.038888,135000
0535450190,2007,7,924,-93.610609,42.035733,122900
0535450220,2007,11,1082,-93.610611,42.035921,119200
0535450310,2007,1,1846,-93.610623,42.037329,143000
0535451040,2007,5,988,-93.607957,42.037203,119000
0535451100,2007,11,1238,-93.607963,42.035954,102000
0535451110,2007,7,864,-93.607963,42.035876,129000
0535452060,2007,4,1134,-93.606932,42.037106,135000
0535453080,2007,7,1040,-93.605968,42.035862,152000
0535453150,2007,3,1170,-93.60674,42.036002,140000
0535453180,2007,5,1242,-93.606782,42.037084,152000
0535457020,2007,11,1377,-93.605942,42.034685,156500
0535457040,2007,7,1800,-93.606746,42.034614,141000
0535457050,2007,7,925,-93.606746,42.034564,99000
0535476360,2007,7,1851,-93.604836,42.036949,187000
0535477130,2007,7,1812,-93.603701,42.035423,169500
0535477180,2007,12,864,-93.603703,42.0346,125500
0535478040,2007,10,936,-93.604562,42.035034,130000
0902100010,2007,4,960,-93.618969,42.034403,103000
0902105110,2007,5,1432,-93.616988,42.032254,132000
0902106070,2007,7,1296,-93.61905449999999,42.03147329999999,127500
0902106120,2007,2,1022,-93.62024,42.03131,89500
0902107050,2007,8,936,-93.617135,42.031369,140000
0902110010,2007,7,967,-93.6176729,42.0311108,99900
0902125120,2007,8,1047,-93.615432,42.033405,100000
0902128160,2007,5,1072,-93.615446,42.032343,130000
0902201090,2007,6,1174,-93.60861,42.033385,135000
0902201130,2007,6,1183,-93.608868,42.033489,120000
0902202070,2007,3,1131,-93.606857,42.033313,89471
0902205020,2007,5,1141,-93.606842,42.032276,85000
0902205130,2007,7,960,-93.607723,42.032357,108500
0902206270,2007,5,1798,-93.61047,42.030579,137000
0902207010,2007,8,866,-93.6082631,42.0318018,110500
0902207150,2007,7,968,-93.606789,42.030311,100000
0902300020,2007,5,1772,-93.618662,42.03013,184900
0902300040,2007,3,1642,-93.6190848,42.0299846,145000
0902301030,2007,7,1472,-93.617061,42.029218,125000
0902301130,2007,6,1232,-93.618294,42.029198,114000
0902302150,2007,9,2337,-93.616911,42.029223,90000
0902303100,2007,11,1650,-93.61885029999999,42.0280396,144100
0902304040,2007,5,2210,-93.617037,42.028076,117500
0902305010,2007,7,1358,-93.615578,42.028847,124500
0902330090,2007,2,2454,-93.612061,42.02819,185000
0902332030,2007,11,2291,-93.612191,42.027154,133900
0902401030,2007,10,1616,-93.608882,42.0282,152000
0902404010,2007,6,1559,-93.60945319999999,42.0277574,153500
0902408080,2007,7,2554,-93.608678,42.026089,159500
0902427040,2007,3,1248,-93.6047622,42.0268089,87000
0902427140,2007,5,968,-93.6041765,42.0272605,104500
0902427180,2007,5,1382,-93.6051157,42.0272703,110000
0903201090,2007,8,1060,-93.6281873,42.033311,136500
0903204030,2007,3,1435,-93.62627160000001,42.034339,128250
0903205085,2007,5,1167,-93.627605,42.031846,144000
0903206170,2007,5,1635,-93.627487,42.030823,210000
0903225040,2007,3,1274,-93.624715,42.033482,135000
0903227140,2007,2,1232,-93.623521,42.033612,128000
0903228080,2007,3,1218,-93.621501,42.033336,131000
0903231050,2007,7,884,-93.623643,42.032399,113000
0903231090,2007,3,1409,-93.623631,42.031433,126000
0903231180,2007,7,1322,-93.624539,42.031438,132000
0903232100,2007,7,1426,-93.622551,42.03142,131750
0903233030,2007,8,1281,-93.621504,42.032505,132500
0903233050,2007,5,1513,-93.621502,42.032386,137500
0903233140,2007,7,854,-93.6224,42.031321,132000
0903233180,2007,11,1367,-93.622402,42.031483,127500
0903234160,2007,5,986,-93.62121189999999,42.03148729999999,102000
0903236130,2007,5,2264,-93.62091319999999,42.0304477,200000
0903400040,2007,7,1824,-93.62576,42.029451,180500
0903401070,2007,2,1376,-93.625435,42.026912,165000
0903425270,2007,10,1316,-93.625285,42.026998,90000
0903425280,2007,7,1396,-93.625284,42.027088,153575
0903426010,2007,9,1344,-93.6241649,42.0299664,140000
0903427040,2007,8,2526,-93.62033,42.02911,136000
0903430040,2007,9,1173,-93.622147,42.02752,113000
0903430050,2007,9,1214,-93.6220032,42.0275775,117000
0903450060,2007,6,1818,-93.628447,42.025229,169500
0903451110,2007,6,1108,-93.628301,42.02543,139400
0903453080,2007,4,2294,-93.629496,42.021576,202500
0903454010,2007,3,1355,-93.6277573,42.0249982,127000
0903454090,2007,12,1375,-93.6275137,42.0242321,141000
0903456110,2007,4,1952,-93.629501,42.0227,212300
0903457040,2007,5,2180,-93.6274918,42.0238856,161000
0903457130,2007,2,1315,-93.628263,42.022963,99500
0903458020,2007,3,1111,-93.62637649999999,42.023839099999996,101000
0903458060,2007,7,1196,-93.625297,42.023518,109900
0903475040,2007,5,1382,-93.622793,42.026723,128500
0903475060,2007,1,1889,-93.622025,42.025893,122000
0903476100,2007,6,840,-93.62187999999999,42.0261614,87000
0903484080,2007,9,1484,-93.623814,42.022951,50000
0904100100,2007,4,2267,-93.655699,42.033524,219000
0904101070,2007,3,3086,-93.656124,42.033285,200500
0904301110,2007,4,1134,-93.657089,42.028048,126000
0904302010,2007,7,1282,-93.655924,42.028004,108500
0905100060,2007,3,999,-93.675549,42.033272,130000
0905100080,2007,11,1452,-93.675559,42.032426,158450
0905101070,2007,7,1005,-93.672207,42.034453,115400
0905101200,2007,4,1029,-93.669741,42.034429,118500
0905102010,2007,5,1020,-93.674417,42.033193,165000
0905103110,2007,2,1040,-93.67369,42.032385,123000
